,GUID,Inicio,Segmento,Tiempo Medio Interacción,Tiempo primer contacto Agente,palabras_totales,dominancia,Fin
209,0001QaFD86W294K0,2020-07-09 14:48:04,Chat - Salud,57.75,4.0,33,agente,2020-07-09 14:55:29
210,0001QaFD86W294K3,2020-07-09 14:48:31,Chat - Afiliaciones,79.45454545454545,1481.0,198,agente,2020-07-09 15:18:01
211,0001QaFD86W294KM,2020-07-09 14:49:44,Chat - Afiliaciones,88.34615384615385,24.0,274,agente,2020-07-09 15:30:05
212,0001QaFD86W294XS,2020-07-09 15:09:05,Chat - Afiliaciones,336.25,,28,cliente,2020-07-09 15:47:59
213,0001QaFD86W2950G,2020-07-09 15:12:08,Chat - Salud,32.36363636363637,22.0,91,agente,2020-07-09 15:18:51
214,0001QaFD86W2958H,2020-07-09 15:28:47,Chat - Salud,18.166666666666668,2.0,137,agente,2020-07-09 15:33:43
215,0001QaFD86W29609,2020-07-09 16:07:42,Chat - Salud,16.666666666666668,3.0,58,agente,2020-07-09 16:09:30
216,0001QaFD86W29716,2020-07-09 17:00:44,Chat - Afiliaciones,501.88888888888886,1691.0,77,agente,2020-07-09 18:16:11
217,0001QaFD86W297UE,2020-07-09 17:47:50,Chat - Salud,24.142857142857146,4.0,260,agente,2020-07-09 17:58:35
218,0001QaFD86W29852,2020-07-09 18:13:39,Chat - Salud,11.727272727272727,3.0,178,agente,2020-07-09 18:18:11
219,0001QaFD86W298KP,2020-07-09 18:51:29,Chat - Salud,25.421052631578952,2.0,183,agente,2020-07-09 18:59:47
220,0001QaFD86W2996K,2020-07-09 19:31:40,Chat - Salud,24.394736842105264,3.0,375,agente,2020-07-09 19:47:15
221,0001QaFD86W299UG,2020-07-09 20:14:57,Chat - Salud,38.66666666666666,79.0,150,agente,2020-07-09 20:25:30
222,0001QaFD86W29A31,2020-07-09 20:27:08,Chat - Salud,21.375,4.0,171,agente,2020-07-09 20:33:48
223,0001QaFD86W29B8F,2020-07-09 21:59:52,Chat - Salud,30.41935483870968,79.0,343,agente,2020-07-09 22:16:11
224,0001QaFD86W29BA6,2020-07-09 22:02:08,Chat - Afiliaciones,197.28571428571428,34.0,65,agente,2020-07-09 22:25:22
225,0001QaFD86W29BMG,2020-07-09 22:27:33,Chat - Salud,33.82608695652174,369.0,296,agente,2020-07-09 22:41:11
226,0001QaFD86W29BNN,2020-07-09 22:29:41,Chat - Afiliaciones,164.71428571428572,4.0,130,agente,2020-07-09 22:49:24
227,0001QaFD86W29CFN,2020-07-09 23:32:25,Chat - Afiliaciones,60.46153846153846,364.0,423,agente,2020-07-09 23:45:41
228,0001QaFD86W29CJD,2020-07-09 23:42:33,Chat - Afiliaciones,42.625,60.0,54,agente,2020-07-09 23:48:30
229,0001QaFD86W29DKS,2020-07-10 12:55:27,Chat - Afiliaciones,127.0,62.0,77,agente,2020-07-10 13:04:39
230,0001QaFD86W29DV3,2020-07-10 13:19:59,Chat - Afiliaciones,142.6,3.0,31,agente,2020-07-10 13:32:05
231,0001QaFD86W29DWM,2020-07-10 13:25:43,Chat - Afiliaciones,147.6,70.0,46,agente,2020-07-10 13:38:41
232,0001QaFD86W29E0M,2020-07-10 13:32:56,Chat - Salud,38.625,63.0,85,agente,2020-07-10 13:44:18
233,0001QaFD86W29EHN,2020-07-10 14:09:04,Chat - Salud,32.666666666666664,4.0,151,agente,2020-07-10 14:17:22
234,0001QaFD86W29EJ2,2020-07-10 14:10:33,Chat - Salud,29.8125,3.0,159,agente,2020-07-10 14:18:45
235,0001QaFD86W29F0S,2020-07-10 14:41:42,Chat - Salud,30.33333333333333,3.0,60,agente,2020-07-10 14:44:51
236,0001QaFD86W29GD5,2020-07-10 16:08:32,Chat - Salud,33.0,3.0,147,agente,2020-07-10 16:17:14
237,0001QaFD86W29HKU,2020-07-10 17:18:51,Chat - Salud,38.857142857142854,27.0,75,agente,2020-07-10 17:24:05
238,0001QaFD86W29HQG,2020-07-10 17:24:30,Chat - Salud,26.0,67.0,131,cliente,2020-07-10 17:32:50
239,0001QaFD86W29HTB,2020-07-10 17:28:52,Chat - Salud,65.25,2.0,42,agente,2020-07-10 17:34:59
240,0001QaFD86W29HYA,2020-07-10 17:37:50,Chat - Salud,18.88,3.0,224,agente,2020-07-10 17:48:45
241,0001QaFD86W29J81,2020-07-10 17:56:05,Chat - Afiliaciones,119.3030303030303,139.0,253,agente,2020-07-10 19:01:51
242,0001QaFD86W29JJ4,2020-07-10 18:24:07,Chat - Salud,10.8,3.0,70,agente,2020-07-10 18:26:31
243,0001QaFD86W29JYF,2020-07-10 18:57:35,Chat - Salud,21.05,4.0,120,agente,2020-07-10 19:05:18
244,0001QaFD86W29K99,2020-07-10 19:24:40,Chat - Salud,13.027027027027025,2.0,281,agente,2020-07-10 19:32:56
245,0001QaFD86W29KEK,2020-07-10 19:41:32,Chat - Salud,25.26315789473684,6.0,130,agente,2020-07-10 19:50:03
246,0001QaFD86W29KGQ,2020-07-10 19:49:22,Chat - Afiliaciones,47.609756097560975,1113.0,888,agente,2020-07-10 20:22:01
247,0001QaFD86W29KJC,2020-07-10 19:54:25,Chat - Afiliaciones,519.2,3.0,40,agente,2020-07-10 20:37:53
248,0001QaFD86W29KRU,2020-07-10 20:06:28,Chat - Salud,29.35294117647059,2.0,348,agente,2020-07-10 20:23:38
249,0001QaFD86W29KW3,2020-07-10 20:18:34,Chat - Afiliaciones,152.68421052631578,1849.0,237,agente,2020-07-10 21:07:05
250,0001QaFD86W29M9P,2020-07-10 20:53:02,Chat - Salud,26.176470588235286,41.0,211,agente,2020-07-10 21:00:36
251,0001QaFD86W29MUS,2020-07-10 21:43:58,Chat - Salud,110.85714285714286,137.0,76,agente,2020-07-10 21:57:23
252,0001QaFD86W29MW2,2020-07-10 21:46:29,Chat - Afiliaciones,222.7142857142857,80.0,69,agente,2020-07-10 22:12:44
253,0001QaFD86W29P3J,2020-07-10 23:31:21,Chat - Salud,60.72727272727273,231.0,85,agente,2020-07-10 23:44:34
254,0001QaFD86W29P5M,2020-07-10 23:38:55,Chat - Afiliaciones,267.8,,10,cliente,2020-07-11 00:02:20
255,0001QaFD86W29PCV,2020-07-11 00:37:16,Chat - Afiliaciones,54.5,3.0,212,agente,2020-07-11 00:50:37
256,0001QaFD86W29PUE,2020-07-11 12:37:03,Chat - Salud,60.14285714285714,6.0,61,agente,2020-07-11 12:44:15
257,0001QaFD86W29Q0W,2020-07-11 13:07:28,Chat - Afiliaciones,20.133333333333333,4.0,262,agente,2020-07-11 13:12:49
258,0001QaFD86W29Q2K,2020-07-11 13:13:19,Chat - Afiliaciones,25.11111111111111,2.0,227,agente,2020-07-11 13:17:12
259,0001QaFD86W29Q3P,2020-07-11 13:18:37,Chat - Afiliaciones,17.285714285714285,3.0,36,agente,2020-07-11 13:20:51
260,0001QaFD86W29Q79,2020-07-11 13:32:58,Chat - Salud,28.6,58.0,123,agente,2020-07-11 13:39:24
261,0001QaFD86W29QBU,2020-07-11 13:49:38,Chat - Afiliaciones,22.0,2.0,196,agente,2020-07-11 13:54:53
262,0001QaFD86W29QV7,2020-07-11 14:39:14,Chat - Afiliaciones,22.8,2.0,31,agente,2020-07-11 14:41:18
263,0001QaFD86W29R1Q,2020-07-11 14:57:42,Chat - Salud,32.208333333333336,190.0,277,agente,2020-07-11 15:12:09
264,0001QaFD86W29R2N,2020-07-11 15:02:19,Chat - Afiliaciones,49.27272727272727,20.0,295,agente,2020-07-11 15:11:41
265,0001QaFD86W29RHS,2020-07-11 15:43:37,Chat - Salud,34.96296296296296,44.0,261,agente,2020-07-11 15:59:34
266,0001QaFD86W29RMC,2020-07-11 15:49:32,Chat - Afiliaciones,112.71428571428572,40.0,75,agente,2020-07-11 16:04:15
267,0001QaFD86W29RQ9,2020-07-11 15:57:58,Chat - Salud,16.23076923076923,63.0,82,agente,2020-07-11 16:02:09
268,0001QaFD86W29RT8,2020-07-11 16:03:49,Chat - Afiliaciones,93.20833333333331,1444.0,356,agente,2020-07-11 16:43:25
269,0001QaFD86W29S1T,2020-07-11 16:21:28,Chat - Afiliaciones,216.57142857142856,237.0,258,agente,2020-07-11 16:46:58
270,0001QaFD86W29S57,2020-07-11 16:32:03,Chat - Afiliaciones,231.5,14.0,31,agente,2020-07-11 16:58:14
271,0001QaFD86W29SCB,2020-07-11 16:55:00,Chat - Salud,57.48,212.0,321,agente,2020-07-11 17:19:11
272,0001QaFD86W29T7X,2020-07-11 18:36:32,Chat - Salud,91.2,2.0,46,agente,2020-07-11 18:48:00
273,0001QaFD86W29TSY,2020-07-11 20:07:09,Chat - Afiliaciones,24.55,3.0,339,agente,2020-07-11 20:15:32
274,0001QaFD86W29TTD,2020-07-11 20:13:23,Chat - Afiliaciones,18.6,4.0,40,agente,2020-07-11 20:15:04
275,0001QaFD86W29TVS,2020-07-11 20:26:32,Chat - Afiliaciones,24.375,3.0,99,agente,2020-07-11 20:30:05
276,0001QaFD86W29UEC,2020-07-11 23:12:34,Chat - Afiliaciones,37.0,3.0,163,agente,2020-07-11 23:20:44
277,0001QaFD86W29W1V,2020-07-13 12:40:07,Chat - Salud,46.5,122.0,110,agente,2020-07-13 12:49:32
278,0001QaFD86W29W2G,2020-07-13 12:41:09,Chat - Salud,51.6875,6.0,775,cliente,2020-07-13 13:08:55
279,0001QaFD86W29WKN,2020-07-13 13:16:53,Chat - Salud,100.42857142857143,303.0,47,agente,2020-07-13 13:30:10
280,0001QaFD86W29WYG,2020-07-13 13:39:25,Chat - Afiliaciones,168.0,45.0,85,agente,2020-07-13 14:00:51
281,0001QaFD86W29X0S,2020-07-13 13:42:02,Chat - Salud,80.8888888888889,599.0,91,agente,2020-07-13 13:56:30
282,0001QaFD86W29X38,2020-07-13 13:45:48,Chat - Afiliaciones,60.16666666666666,26.0,377,agente,2020-07-13 14:16:02
283,0001QaFD86W29XCW,2020-07-13 14:04:29,Chat - Afiliaciones,240.66666666666663,17.0,32,agente,2020-07-13 14:29:01
284,0001QaFD86W29XNH,2020-07-13 14:19:02,Chat - Salud,46.0,189.0,104,agente,2020-07-13 14:26:02
285,0001QaFD86W29XVM,2020-07-13 14:28:32,Chat - Salud,38.94736842105263,81.0,136,agente,2020-07-13 14:42:34
286,0001QaFD86W29Y91,2020-07-13 14:43:43,Chat - Afiliaciones,151.0,474.0,130,agente,2020-07-13 15:01:28
287,0001QaFD86W29YAC,2020-07-13 14:45:44,Chat - Afiliaciones,294.4,402.0,132,agente,2020-07-13 15:10:24
288,0001QaFD86W29YWK,2020-07-13 15:12:59,Chat - Salud,76.71428571428571,50.0,67,agente,2020-07-13 15:22:32
289,0001QaFD86W2A0HS,2020-07-13 15:42:12,Chat - Salud,47.28571428571429,135.0,122,agente,2020-07-13 15:47:53
290,0001QaFD86W2A15U,2020-07-13 16:16:54,Chat - Salud,16.428571428571427,11.0,56,agente,2020-07-13 16:22:12
291,0001QaFD86W2A1T3,2020-07-13 16:47:42,Chat - Salud,89.7142857142857,4.0,308,agente,2020-07-13 16:59:28
292,0001QaFD86W2A3KC,2020-07-13 18:21:02,Chat - Afiliaciones,215.0,14.0,41,agente,2020-07-13 18:42:44
293,0001QaFD86W2A3VC,2020-07-13 18:35:58,Chat - Salud,33.46153846153846,3.0,253,agente,2020-07-13 18:51:42
294,0001QaFD86W2A469,2020-07-13 18:53:49,Chat - Salud,21.684210526315788,46.0,197,agente,2020-07-13 19:00:55
295,0001QaFD86W2A4D7,2020-07-13 19:03:40,Chat - Afiliaciones,379.0,995.0,70,agente,2020-07-13 19:35:47
296,0001QaFD86W2A4E0,2020-07-13 19:04:21,Chat - Afiliaciones,389.2,3.0,40,agente,2020-07-13 19:36:55
297,0001QaFD86W2A59Y,2020-07-13 19:48:04,Chat - Salud,26.3,127.0,112,agente,2020-07-13 19:54:43
298,0001QaFD86W2A5FF,2020-07-13 19:58:32,Chat - Afiliaciones,54.3,46.0,313,agente,2020-07-13 20:16:48
299,0001QaFD86W2A5S7,2020-07-13 20:15:31,Chat - Afiliaciones,111.22222222222223,174.0,100,agente,2020-07-13 20:32:21
300,0001QaFD86W2A5VE,2020-07-13 20:20:01,Chat - Salud,30.142857142857146,118.0,103,agente,2020-07-13 20:27:20
301,0001QaFD86W2A5Y6,2020-07-13 20:23:30,Chat - Afiliaciones,105.25,182.0,403,cliente,2020-07-13 20:44:52
302,0001QaFD86W2A66A,2020-07-13 20:32:50,Chat - Afiliaciones,419.66666666666674,707.0,41,agente,2020-07-13 21:14:56
303,0001QaFD86W2A6CR,2020-07-13 20:45:43,Chat - Salud,48.375,68.0,89,agente,2020-07-13 20:59:49
304,0001QaFD86W2A6JR,2020-07-13 20:59:17,Chat - Salud,49.92307692307693,53.0,363,agente,2020-07-13 21:10:21
305,0001QaFD86W2A6RQ,2020-07-13 21:13:49,Chat - Salud,36.8235294117647,73.0,213,agente,2020-07-13 21:26:10
306,0001QaFD86W2A6VA,2020-07-13 21:21:49,Chat - Salud,94.33333333333331,95.0,30,cliente,2020-07-13 21:32:09
307,0001QaFD86W2A78M,2020-07-13 21:53:24,Chat - Afiliaciones,123.92592592592592,1463.0,200,agente,2020-07-13 22:49:42
308,0001QaFD86W2A7WR,2020-07-13 22:49:14,Chat - Afiliaciones,185.0,94.0,35,cliente,2020-07-13 23:06:41
309,0001QaFD86W2A802,2020-07-13 22:54:47,Chat - Salud,37.625,740.0,681,cliente,2020-07-13 23:30:08
310,0001QaFD86W2A8CW,2020-07-13 23:30:48,Chat - Salud,206.0,4.0,39,agente,2020-07-13 23:46:28
311,0001QaFD86W2A8T5,2020-07-14 00:36:41,Chat - Afiliaciones,97.0,40.0,48,agente,2020-07-14 00:45:36
312,0001QaFD86W2A8U8,2020-07-14 00:50:37,Chat - Afiliaciones,71.16666666666667,18.0,43,agente,2020-07-14 00:57:52
313,0001QaFD86W2A8VQ,2020-07-14 01:23:35,Chat - Afiliaciones,20.8,3.0,40,agente,2020-07-14 01:25:32
314,0001QaFD86W2A96X,2020-07-14 12:06:28,Chat - Salud,50.0,47.0,105,agente,2020-07-14 12:16:47
315,0001QaFD86W2A991,2020-07-14 12:12:34,Chat - Salud,28.23076923076923,3.0,283,agente,2020-07-14 12:27:35
316,0001QaFD86W2A99V,2020-07-14 12:15:06,Chat - Salud,35.444444444444436,112.0,104,agente,2020-07-14 12:20:38
317,0001QaFD86W2A9FQ,2020-07-14 12:32:10,Chat - Salud,50.85714285714285,241.0,173,agente,2020-07-14 12:45:38
318,0001QaFD86W2A9QM,2020-07-14 12:56:07,Chat - Salud,31.13636363636364,36.0,259,agente,2020-07-14 13:10:11
319,0001QaFD86W2AA19,2020-07-14 13:20:01,Chat - Salud,39.75,230.0,129,agente,2020-07-14 13:30:05
320,0001QaFD86W2AA61,2020-07-14 13:28:51,Chat - Afiliaciones,673.4,4.0,35,agente,2020-07-14 14:25:16
321,0001QaFD86W2AAD5,2020-07-14 13:41:50,Chat - Salud,88.0,75.0,72,agente,2020-07-14 13:54:07
322,0001QaFD86W2AAKT,2020-07-14 13:53:02,Chat - Afiliaciones,354.5,12.0,36,agente,2020-07-14 14:28:45
323,0001QaFD86W2AAXK,2020-07-14 14:16:02,Chat - Afiliaciones,204.72727272727272,1563.0,160,agente,2020-07-14 14:54:43
324,0001QaFD86W2AB17,2020-07-14 14:21:48,Chat - Salud,78.75,54.0,99,agente,2020-07-14 14:32:27
325,0001QaFD86W2AB4G,2020-07-14 14:27:53,Chat - Salud,37.5,310.0,527,agente,2020-07-14 14:54:17
326,0001QaFD86W2ABEY,2020-07-14 14:50:03,Chat - Afiliaciones,133.04347826086956,2193.0,135,agente,2020-07-14 15:41:26
327,0001QaFD86W2ABFT,2020-07-14 14:52:07,Chat - Salud,56.2,4.0,46,agente,2020-07-14 14:57:28
328,0001QaFD86W2ABXC,2020-07-14 15:19:19,Chat - Afiliaciones,352.66666666666674,1723.0,52,agente,2020-07-14 16:14:16
329,0001QaFD86W2ACJX,2020-07-14 15:54:07,Chat - Salud,29.25,3.0,147,agente,2020-07-14 16:00:05
330,0001QaFD86W2ACU7,2020-07-14 16:06:11,Chat - Salud,44.42857142857143,11.0,108,agente,2020-07-14 16:16:41
331,0001QaFD86W2AD1D,2020-07-14 16:14:25,Chat - Salud,32.875,26.0,109,agente,2020-07-14 16:21:26
332,0001QaFD86W2ADPX,2020-07-14 16:47:22,Chat - Salud,45.714285714285715,52.0,112,cliente,2020-07-14 16:58:20
333,0001QaFD86W2AEQG,2020-07-14 17:46:50,Chat - Salud,15.0,4.0,115,agente,2020-07-14 17:58:02
334,0001QaFD86W2AFXJ,2020-07-14 19:11:31,Chat - Salud,25.69444444444445,3.0,280,agente,2020-07-14 19:27:50
335,0001QaFD86W2AGPS,2020-07-14 20:11:04,Chat - Afiliaciones,203.83333333333331,904.0,42,agente,2020-07-14 20:32:11
336,0001QaFD86W2AH57,2020-07-14 20:43:42,Chat - Salud,79.66666666666667,106.0,44,agente,2020-07-14 20:52:18
337,0001QaFD86W2AH77,2020-07-14 20:49:11,Chat - Salud,22.61666666666667,59.0,417,agente,2020-07-14 21:11:56
338,0001QaFD86W2AHMW,2020-07-14 21:18:29,Chat - Afiliaciones,388.16666666666674,1706.0,42,agente,2020-07-14 21:57:29
339,0001QaFD86W2AJ69,2020-07-14 21:54:56,Chat - Salud,105.54545454545456,1916.0,210,agente,2020-07-14 22:34:00
340,0001QaFD86W2AJDH,2020-07-14 22:20:47,Chat - Afiliaciones,308.5,7.0,22,agente,2020-07-14 22:43:48
341,0001QaFD86W2AJHJ,2020-07-14 22:33:47,Chat - Afiliaciones,107.58333333333331,42.0,82,agente,2020-07-14 22:55:26
342,0001QaFD86W2AJY9,2020-07-14 23:05:20,Chat - Salud,126.57142857142857,57.0,60,agente,2020-07-14 23:20:15
343,0001QaFD86W2AK4K,2020-07-14 23:19:24,Chat - Salud,74.05263157894737,725.0,142,agente,2020-07-14 23:43:00
344,0001QaFD86W2AK6G,2020-07-14 23:25:16,Chat - Afiliaciones,88.2,55.0,121,agente,2020-07-14 23:40:17
345,0001QaFD86W2AKMF,2020-07-15 00:38:26,Chat - Afiliaciones,130.0,64.0,47,agente,2020-07-15 00:50:15
346,0001QaFD86W2AMU1,2020-07-15 13:10:47,Chat - Salud,22.947368421052627,111.0,148,agente,2020-07-15 13:19:59
347,0001QaFD86W2AMU7,2020-07-15 13:10:55,Chat - Salud,62.153846153846146,3.0,123,agente,2020-07-15 13:24:30
348,0001QaFD86W2AMYY,2020-07-15 13:22:32,Chat - Salud,36.53846153846154,162.0,459,agente,2020-07-15 13:32:00
349,0001QaFD86W2AN2U,2020-07-15 13:30:15,Chat - Salud,39.77777777777778,48.0,56,agente,2020-07-15 13:37:26
350,0001QaFD86W2AN92,2020-07-15 13:43:32,Chat - Afiliaciones,32.714285714285715,3.0,50,agente,2020-07-15 13:47:39
351,0001QaFD86W2ANDH,2020-07-15 13:52:01,Chat - Salud,23.16666666666667,3.0,58,agente,2020-07-15 13:58:31
352,0001QaFD86W2ANK9,2020-07-15 14:02:14,Chat - Salud,47.36363636363637,83.0,310,agente,2020-07-15 14:12:24
353,0001QaFD86W2ANKR,2020-07-15 14:03:09,Chat - Salud,57.9,284.0,58,agente,2020-07-15 14:14:29
354,0001QaFD86W2ANT5,2020-07-15 14:16:57,Chat - Salud,65.0,16.0,34,agente,2020-07-15 14:24:19
355,0001QaFD86W2AQ12,2020-07-15 15:17:22,Chat - Afiliaciones,344.8,3.0,35,agente,2020-07-15 15:53:18
356,0001QaFD86W2AQ2F,2020-07-15 15:19:09,Chat - Salud,60.529411764705884,3.0,122,agente,2020-07-15 15:41:32
357,0001QaFD86W2ARYM,2020-07-15 17:05:20,Chat - Afiliaciones,305.14285714285717,91.0,121,agente,2020-07-15 17:41:54
358,0001QaFD86W2AS14,2020-07-15 17:07:57,Chat - Afiliaciones,256.25,1169.0,52,cliente,2020-07-15 17:43:48
359,0001QaFD86W2AS51,2020-07-15 17:16:21,Chat - Salud,30.96,59.0,143,agente,2020-07-15 17:29:41
360,0001QaFD86W2ASB5,2020-07-15 17:29:16,Chat - Afiliaciones,658.6,3.0,40,agente,2020-07-15 18:24:19
361,0001QaFD86W2AT8G,2020-07-15 18:23:44,Chat - Salud,37.857142857142854,66.0,62,agente,2020-07-15 18:29:19
362,0001QaFD86W2ATD8,2020-07-15 18:31:53,Chat - Afiliaciones,249.28571428571428,60.0,53,agente,2020-07-15 19:01:04
363,0001QaFD86W2ATJ7,2020-07-15 18:42:49,Chat - Salud,62.5,2.0,56,agente,2020-07-15 18:49:26
364,0001QaFD86W2ATVP,2020-07-15 19:05:21,Chat - Afiliaciones,475.6,2356.0,55,agente,2020-07-15 19:45:59
365,0001QaFD86W2AUN0,2020-07-15 19:53:52,Chat - Afiliaciones,138.3125,1602.0,106,agente,2020-07-15 20:31:01
366,0001QaFD86W2AW26,2020-07-15 21:44:03,Chat - Afiliaciones,382.83333333333326,17.0,41,agente,2020-07-15 22:22:33
367,0001QaFD86W2AX9C,2020-07-15 23:37:36,Chat - Salud,43.0,,2,cliente,2020-07-15 23:58:30
368,0001QaFD86W2AXJA,2020-07-16 00:22:33,Chat - Afiliaciones,42.333333333333336,215.0,192,agente,2020-07-16 00:37:31
369,0001QaFD86W2AXJN,2020-07-16 00:27:07,Chat - Afiliaciones,259.85714285714283,206.0,111,agente,2020-07-16 00:57:35
370,0001QaFD86W2AXKW,2020-07-16 00:53:49,Chat - Afiliaciones,124.6,4.0,40,agente,2020-07-16 01:04:25
371,0001QaFD86W2AY1U,2020-07-16 11:59:10,Chat - Salud,48.77777777777778,172.0,132,agente,2020-07-16 12:14:22
372,0001QaFD86W2AY2A,2020-07-16 12:02:07,Chat - Afiliaciones,18.3,3.0,335,agente,2020-07-16 12:08:31
373,0001QaFD86W2AY56,2020-07-16 12:13:46,Chat - Salud,100.75,20.0,80,agente,2020-07-16 12:28:13
374,0001QaFD86W2AYDN,2020-07-16 12:40:01,Chat - Afiliaciones,153.57142857142858,110.0,126,agente,2020-07-16 12:58:15
375,0001QaFD86W2B15X,2020-07-16 15:03:05,Chat - Afiliaciones,130.0,23.0,110,agente,2020-07-16 15:40:27
376,0001QaFD86W2B18S,2020-07-16 15:08:45,Chat - Salud,68.75,4.0,65,agente,2020-07-16 15:18:05
377,0001QaFD86W2B1TP,2020-07-16 15:43:56,Chat - Salud,20.41176470588235,4.0,410,agente,2020-07-16 15:50:33
378,0001QaFD86W2B248,2020-07-16 16:01:21,Chat - Salud,25.384615384615394,30.0,112,agente,2020-07-16 16:10:37
379,0001QaFD86W2B3EU,2020-07-16 17:22:28,Chat - Afiliaciones,153.5,3.0,18,agente,2020-07-16 17:33:43
380,0001QaFD86W2B3P5,2020-07-16 17:33:41,Chat - Afiliaciones,86.42857142857143,236.0,89,agente,2020-07-16 17:44:00
381,0001QaFD86W2B450,2020-07-16 18:05:03,Chat - Salud,22.5,3.0,86,agente,2020-07-16 18:09:43
382,0001QaFD86W2B4D8,2020-07-16 18:18:53,Chat - Salud,57.85714285714285,85.0,53,agente,2020-07-16 18:26:08
383,0001QaFD86W2B4HW,2020-07-16 18:27:38,Chat - Salud,32.416666666666664,3.0,100,agente,2020-07-16 18:34:26
384,0001QaFD86W2B4KR,2020-07-16 18:31:12,Chat - Salud,15.181818181818182,3.0,120,agente,2020-07-16 18:40:42
385,0001QaFD86W2B4R2,2020-07-16 18:41:04,Chat - Salud,52.33333333333334,4.0,82,agente,2020-07-16 18:49:29
386,0001QaFD86W2B4Y4,2020-07-16 18:57:55,Chat - Salud,38.8,3.0,115,agente,2020-07-16 19:04:54
387,0001QaFD86W2B5H8,2020-07-16 19:31:28,Chat - Salud,16.4,3.0,72,agente,2020-07-16 19:34:32
388,0001QaFD86W2B5NW,2020-07-16 19:41:10,Chat - Afiliaciones,54.5,6.0,35,agente,2020-07-16 19:47:00
389,0001QaFD86W2B5U8,2020-07-16 19:49:24,Chat - Salud,33.81818181818182,55.0,62,agente,2020-07-16 19:56:44
390,0001QaFD86W2B690,2020-07-16 20:17:23,Chat - Salud,30.5,3.0,59,agente,2020-07-16 20:21:02
391,0001QaFD86W2B6CP,2020-07-16 20:26:53,Chat - Salud,29.63333333333333,92.0,206,agente,2020-07-16 20:41:53
392,0001QaFD86W2B6D9,2020-07-16 20:27:30,Chat - Salud,58.55555555555557,137.0,69,agente,2020-07-16 20:38:35
393,0001QaFD86W2B6QM,2020-07-16 20:54:19,Chat - Salud,24.411764705882355,4.0,166,agente,2020-07-16 21:04:07
394,0001QaFD86W2B71P,2020-07-16 21:17:12,Chat - Afiliaciones,293.2,2.0,40,agente,2020-07-16 21:41:48
395,0001QaFD86W2B790,2020-07-16 21:33:31,Chat - Afiliaciones,220.0,4.0,40,agente,2020-07-16 21:52:54
396,0001QaFD86W2B7H5,2020-07-16 21:51:43,Chat - Salud,75.08333333333333,99.0,112,agente,2020-07-16 22:06:53
397,0001QaFD86W2B7K1,2020-07-16 21:58:07,Chat - Afiliaciones,390.2,4.0,40,agente,2020-07-16 22:31:44
398,0001QaFD86W2B844,2020-07-16 22:54:38,Chat - Salud,41.63636363636363,52.0,118,agente,2020-07-16 23:03:19
399,0001QaFD86W2B869,2020-07-16 22:58:50,Chat - Salud,43.13636363636363,459.0,401,agente,2020-07-16 23:30:43
400,0001QaFD86W2B8KX,2020-07-16 23:53:03,Chat - Afiliaciones,141.5,609.0,158,cliente,2020-07-17 00:16:46
401,0001QaFD86W2B8MY,2020-07-16 23:59:13,Chat - Afiliaciones,63.30769230769231,963.0,408,agente,2020-07-17 00:46:45
402,0001QaFD86W2B8QW,2020-07-17 00:35:07,Chat - Afiliaciones,81.0,3.0,26,agente,2020-07-17 00:46:31
403,0001QaFD86W2B93M,2020-07-17 12:03:31,Chat - Salud,50.2,3.0,185,agente,2020-07-17 12:12:34
404,0001QaFD86W2B9KG,2020-07-17 13:03:19,Chat - Salud,16.047619047619047,6.0,153,agente,2020-07-17 13:15:20
405,0001QaFD86W2BA0H,2020-07-17 13:49:16,Chat - Salud,11.0,6.0,447,agente,2020-07-17 13:56:52
406,0001QaFD86W2BA6S,2020-07-17 14:07:14,Chat - Salud,26.47368421052632,41.0,180,agente,2020-07-17 14:17:48
407,0001QaFD86W2BBDV,2020-07-17 15:38:27,Chat - Salud,32.8,27.0,47,agente,2020-07-17 15:44:31
408,0001QaFD86W2BC0T,2020-07-17 16:11:55,Chat - Salud,28.625,3.0,295,agente,2020-07-17 16:24:05
409,0001QaFD86W2BC6Q,2020-07-17 16:24:16,Chat - Afiliaciones,74.0,8.0,26,agente,2020-07-17 16:31:35
410,0001QaFD86W2BCSD,2020-07-17 16:57:00,Chat - Salud,29.93333333333333,4.0,431,agente,2020-07-17 17:04:43
411,0001QaFD86W2BCX2,2020-07-17 17:05:18,Chat - Salud,29.375,3.0,150,agente,2020-07-17 17:14:21
412,0001QaFD86W2BD7M,2020-07-17 17:19:43,Chat - Afiliaciones,100.66666666666669,3.0,22,agente,2020-07-17 17:25:51
413,0001QaFD86W2BDAY,2020-07-17 17:23:49,Chat - Afiliaciones,95.2,70.0,40,agente,2020-07-17 17:33:00
414,0001QaFD86W2BE3H,2020-07-17 18:08:00,Chat - Afiliaciones,29.33333333333333,79.0,130,cliente,2020-07-17 18:12:33
415,0001QaFD86W2BE8Q,2020-07-17 18:19:45,Chat - Afiliaciones,75.5,11.0,42,agente,2020-07-17 18:27:27
416,0001QaFD86W2BEC7,2020-07-17 18:29:51,Chat - Salud,39.6,4.0,46,agente,2020-07-17 18:38:18
417,0001QaFD86W2BFAC,2020-07-17 19:33:09,Chat - Salud,36.0,100.0,65,agente,2020-07-17 19:38:28
